request_id,vehicle_id,service_type_id,mechanic_id,customer_id,charge_per_hour,estimated_duration_hours,total_payment
5507,2283,25,100,5499,30.76,4,123.04
5508,7471,4,178,153,52.2,3,156.60000000000002
5509,4259,14,109,7148,48.59,3,145.77
5510,6840,12,139,4100,22.6,2,45.2
5511,3009,21,183,9491,26.71,4,106.84
5512,1019,7,212,7251,41.36,2,82.72
5513,7394,7,109,4906,49.05,2,98.1
5514,8122,3,41,1290,76.22,1,76.22
5515,4906,20,142,7304,54.61,1,54.61
5516,4929,3,83,5764,57.94,1,57.94
5517,10964,5,32,4064,96.63,2,193.26
5518,1071,23,160,1361,39.8,4,159.2
5519,6202,17,235,3961,84.21,3,252.63
5520,11490,29,13,2766,83.0,4,332.0
5521,8220,6,148,7393,54.64,5,273.2
5522,11877,6,46,268,59.63,5,298.15000000000003
5523,1381,25,236,1258,37.23,4,148.92
5524,5996,1,209,3728,35.11,5,175.55
5525,6762,17,193,9672,42.99,3,128.97
5526,9967,10,155,2307,59.57,4,238.28
5527,3369,14,122,7886,42.33,3,126.99
5528,8034,7,44,4750,46.54,2,93.08
5529,1874,30,147,5411,96.18,5,480.90000000000003
5530,5990,9,145,7130,63.2,4,252.8
5531,7793,6,117,6585,23.4,5,117.0
5532,1132,30,188,2852,91.98,5,459.90000000000003
5533,1520,16,128,1809,58.88,3,176.64000000000001
5534,6312,19,152,4697,41.74,1,41.74
5535,3036,21,243,9192,35.05,4,140.2
5536,6202,7,241,2845,41.77,2,83.54
5537,658,29,3,5084,33.4,4,133.6
5538,11168,22,244,6087,97.49,1,97.49
5539,11853,23,70,7691,96.0,4,384.0
5540,2708,2,10,7226,38.56,4,154.24
5541,1445,13,143,699,62.94,2,125.88
5542,6237,26,144,2970,41.6,4,166.4
5543,4018,20,163,9836,57.92,1,57.92
5544,7174,13,178,7896,97.41,2,194.82
5545,3245,5,241,9304,65.32,2,130.64
5546,3638,19,26,9028,58.43,1,58.43
5547,5580,20,147,840,49.0,1,49.0
5548,8675,10,241,1919,66.7,4,266.8
5549,10613,25,184,5077,61.02,4,244.08
5550,4517,14,212,4843,74.61,3,223.82999999999998
5551,1889,3,223,8667,61.75,1,61.75
5552,3807,24,70,6576,56.15,1,56.15
5553,11505,1,109,1755,80.09,5,400.45000000000005
5554,9863,7,139,4347,59.23,2,118.46
5555,8376,3,8,6494,39.63,1,39.63
5556,74,30,176,7197,33.45,5,167.25
5557,9209,12,10,9192,30.22,2,60.44
5558,6444,3,103,4066,44.54,1,44.54
5559,5631,10,100,4681,68.94,4,275.76
5560,5354,20,6,1834,58.08,1,58.08
5561,2794,27,80,1004,75.87,2,151.74
5562,129,3,117,5999,48.97,1,48.97
5563,4799,19,171,3902,46.05,1,46.05
5564,8982,4,74,1534,32.1,3,96.30000000000001
5565,7730,16,7,1241,87.15,3,261.45000000000005
5566,5911,8,50,8534,59.59,1,59.59
5567,2215,22,138,3912,87.26,1,87.26
5568,2760,20,32,2525,85.88,1,85.88
5569,8229,22,32,1317,72.47,1,72.47
5570,8034,9,229,742,24.43,4,97.72
5571,8123,9,58,2350,50.93,4,203.72
5572,8792,29,187,4137,36.96,4,147.84
5573,3665,22,125,6299,23.32,1,23.32
5574,11908,21,218,3490,45.56,4,182.24
5575,7765,5,152,4576,41.88,2,83.76
5576,2385,10,210,7885,33.78,4,135.12
5577,2268,6,232,6944,42.92,5,214.60000000000002
5578,7846,5,129,4054,71.33,2,142.66
5579,3593,10,192,3868,32.69,4,130.76
5580,6206,2,198,3553,34.42,4,137.68
5581,2457,22,115,5412,50.04,1,50.04
5582,8174,21,228,5799,62.21,4,248.84
5583,5001,22,70,1174,85.59,1,85.59
5584,3588,1,160,8311,84.14,5,420.7
5585,11394,3,188,8447,80.12,1,80.12
5586,11770,24,148,2349,43.12,1,43.12
5587,10806,5,72,1794,85.0,2,170.0
5588,2795,20,112,3710,48.5,1,48.5
5589,9872,16,95,2637,30.99,3,92.97
5590,11404,17,59,2441,22.49,3,67.47
5591,10152,8,151,8030,81.47,1,81.47
5592,10123,18,10,436,85.7,4,342.8
5593,9931,6,157,3777,52.6,5,263.0
5594,7190,18,95,1360,42.05,4,168.2
5595,5727,11,70,9734,44.93,2,89.86
5596,4479,24,79,2309,82.81,1,82.81
5597,9838,29,166,7591,93.71,4,374.84
5598,8016,5,110,9211,35.05,2,70.1
5599,3787,7,250,4158,62.64,2,125.28
5600,3323,16,173,5784,49.75,3,149.25
5601,11300,15,164,3587,59.41,4,237.64
5602,5576,3,60,9736,35.67,1,35.67
5603,1251,4,222,6380,46.39,3,139.17000000000002
5604,1866,5,221,6884,40.18,2,80.36
5605,6247,23,191,6197,55.59,4,222.36
5606,5768,27,114,573,48.35,2,96.7
5607,1755,27,223,7846,27.49,2,54.98
5608,10193,21,23,8846,37.85,4,151.4
5609,3769,26,232,3712,38.58,4,154.32
5610,6480,6,198,6094,46.94,5,234.7
5611,2006,7,86,9029,44.41,2,88.82
5612,902,23,187,3978,78.3,4,313.2
5613,1363,3,230,3818,55.29,1,55.29
5614,10845,5,7,2099,30.58,2,61.16
5615,1361,15,59,8849,99.87,4,399.48
5616,2066,21,111,645,96.94,4,387.76
5617,6502,18,101,9115,75.66,4,302.64
5618,10529,14,108,3775,20.06,3,60.17999999999999
5619,7875,1,160,6770,84.53,5,422.65
5620,8912,18,105,3742,93.79,4,375.16
5621,10004,17,219,7423,45.02,3,135.06
5622,7033,18,243,1616,66.09,4,264.36
5623,10240,19,195,5440,65.93,1,65.93
5624,1326,3,249,295,30.3,1,30.3
5625,8610,10,149,3402,62.08,4,248.32
5626,3114,11,4,9316,39.59,2,79.18
5627,7263,12,49,2106,69.42,2,138.84
5628,6367,20,75,8203,79.54,1,79.54
5629,3132,28,176,2057,24.41,4,97.64
5630,1340,28,63,215,87.8,4,351.2
5631,5291,25,51,3303,33.73,4,134.92
5632,9840,23,244,6423,93.08,4,372.32
5633,9980,3,212,1602,72.91,1,72.91
5634,6182,13,80,1817,98.46,2,196.92
5635,5554,3,192,6314,43.47,1,43.47
5636,11497,25,172,4131,93.95,4,375.8
5637,5460,20,224,2413,35.35,1,35.35
5638,6806,25,96,9748,57.79,4,231.16
5639,2480,14,150,308,24.14,3,72.42
5640,243,1,73,7461,20.25,5,101.25
5641,3070,6,107,657,79.43,5,397.15000000000003
5642,8655,17,198,8706,44.48,3,133.44
5643,10816,7,234,9228,26.47,2,52.94
5644,11374,9,159,7529,39.61,4,158.44
5645,352,12,55,9211,61.42,2,122.84
5646,10574,22,154,3632,28.07,1,28.07
5647,2638,20,181,134,44.88,1,44.88
5648,4463,6,129,2373,39.06,5,195.3
5649,6897,4,111,545,81.13,3,243.39
5650,342,22,249,8062,31.86,1,31.86
5651,9154,20,162,3389,76.99,1,76.99
5652,2809,3,33,1549,23.14,1,23.14
5653,5930,25,26,94,93.18,4,372.72
5654,772,28,191,9823,59.21,4,236.84
5655,8434,10,145,7900,74.1,4,296.4
5656,4613,22,164,2531,75.97,1,75.97
5657,9530,15,173,7502,86.68,4,346.72
5658,6642,28,233,6992,73.66,4,294.64
5659,3950,4,249,544,24.04,3,72.12
5660,5079,11,52,1258,67.75,2,135.5
5661,11614,21,72,2288,30.76,4,123.04
5662,3518,13,84,3906,33.15,2,66.3
5663,1303,9,228,7891,82.05,4,328.2
5664,2927,21,174,5671,21.04,4,84.16
5665,6194,26,40,3213,38.25,4,153.0
5666,2088,25,118,6103,23.16,4,92.64
5667,10849,9,233,5057,85.43,4,341.72
5668,4252,17,57,1363,59.65,3,178.95
5669,10911,10,192,9521,90.16,4,360.64
5670,3509,14,3,1205,51.86,3,155.57999999999998
5671,7148,23,132,7773,95.69,4,382.76
5672,11657,13,58,508,94.12,2,188.24
5673,3279,15,42,2491,87.26,4,349.04
5674,10774,11,124,6098,63.62,2,127.24
5675,8695,8,104,3417,67.98,1,67.98
5676,7274,27,9,1676,85.79,2,171.58
5677,8411,20,143,8934,28.15,1,28.15
5678,2353,19,83,7237,64.41,1,64.41
5679,2073,6,173,3419,94.59,5,472.95000000000005
5680,3803,22,219,5517,62.38,1,62.38
5681,2233,7,71,2321,72.53,2,145.06
5682,3731,27,75,2149,31.53,2,63.06
5683,4950,3,5,1993,40.68,1,40.68
5684,4501,26,37,3151,91.53,4,366.12
5685,5952,13,211,6398,82.73,2,165.46
5686,7176,15,108,206,78.24,4,312.96
5687,6617,4,162,2480,48.57,3,145.71
5688,2036,16,67,3902,44.14,3,132.42000000000002
5689,2044,1,139,5099,38.76,5,193.79999999999998
5690,10112,18,214,8388,94.55,4,378.2
5691,3276,23,246,9292,22.13,4,88.52
5692,11552,4,112,9907,52.95,3,158.85000000000002
5693,6387,14,243,8472,20.83,3,62.489999999999995
5694,2458,27,213,6430,73.19,2,146.38
5695,11982,18,122,4784,79.43,4,317.72
5696,5662,4,162,1684,55.63,3,166.89000000000001
5697,6950,22,244,6997,29.16,1,29.16
5698,4593,16,245,6155,93.69,3,281.07
5699,9039,11,202,9597,56.49,2,112.98
5700,6976,10,201,7010,65.09,4,260.36
5701,7095,12,154,658,34.64,2,69.28
5702,2623,16,216,7454,75.86,3,227.57999999999998
5703,6728,20,250,4551,99.47,1,99.47
5704,8926,6,86,4767,84.27,5,421.34999999999997
5705,7665,13,63,4825,43.59,2,87.18
5706,7409,22,143,2808,23.27,1,23.27
5707,1788,7,126,6331,60.94,2,121.88
5708,5932,30,231,2609,97.65,5,488.25
5709,11043,17,20,3843,58.81,3,176.43
5710,11065,9,45,758,95.88,4,383.52
5711,6874,24,94,3725,96.38,1,96.38
5712,5130,6,18,8070,70.9,5,354.5
5713,5529,26,218,7787,30.76,4,123.04
5714,8110,15,147,9022,35.43,4,141.72
5715,716,26,218,778,31.6,4,126.4
5716,803,7,10,4399,35.27,2,70.54
5717,799,30,203,7960,57.09,5,285.45000000000005
5718,291,24,8,1509,30.41,1,30.41
5719,1458,27,93,3197,34.44,2,68.88
5720,8235,18,80,1022,88.47,4,353.88
5721,10026,11,95,5547,20.78,2,41.56
5722,7034,27,42,7955,29.82,2,59.64
5723,2023,2,99,3275,25.67,4,102.68
5724,8758,12,73,4518,79.67,2,159.34
5725,883,14,100,7373,91.4,3,274.20000000000005
5726,6249,9,181,7093,31.21,4,124.84
5727,10028,26,176,540,73.22,4,292.88
5728,11679,14,83,1029,51.92,3,155.76
5729,1399,5,103,5231,89.61,2,179.22
5730,4098,30,122,3227,58.6,5,293.0
5731,4466,6,201,1060,82.88,5,414.4
5732,1955,12,37,3860,64.39,2,128.78
5733,7185,26,193,8661,59.42,4,237.68
5734,975,25,7,103,65.4,4,261.6
5735,5589,9,234,5668,24.48,4,97.92
5736,10439,20,53,5579,70.04,1,70.04
5737,6529,8,172,3391,61.2,1,61.2
5738,10731,4,48,3182,91.0,3,273.0
5739,4868,21,243,3172,97.56,4,390.24
5740,10695,7,111,765,97.1,2,194.2
5741,2533,1,53,8085,98.17,5,490.85
5742,920,5,164,640,70.4,2,140.8
5743,526,15,64,7698,38.99,4,155.96
5744,6482,14,212,8800,23.47,3,70.41
5745,1484,14,214,9977,71.42,3,214.26
5746,7134,1,115,9933,21.13,5,105.64999999999999
5747,6300,21,111,358,23.55,4,94.2
5748,5493,19,195,3875,79.16,1,79.16
5749,9567,19,72,9400,98.43,1,98.43
5750,4485,9,157,9957,25.4,4,101.6
5751,10664,13,22,5964,69.41,2,138.82
5752,3060,26,144,7188,68.76,4,275.04
5753,9198,29,39,6825,72.48,4,289.92
5754,2284,11,87,5459,55.64,2,111.28
5755,4992,29,200,1759,69.6,4,278.4
5756,4275,24,89,713,61.71,1,61.71
5757,10034,2,112,6289,22.0,4,88.0
5758,6809,8,69,217,66.57,1,66.57
5759,1444,23,194,6238,90.17,4,360.68
5760,1281,30,107,9270,37.46,5,187.3
5761,4021,30,230,3239,39.87,5,199.35
5762,3289,10,83,2828,62.73,4,250.92
5763,4404,22,57,3095,34.23,1,34.23
5764,6329,9,72,4373,85.16,4,340.64
5765,8368,4,104,4948,66.81,3,200.43
5766,4479,14,234,1572,83.25,3,249.75
5767,2591,21,130,6720,64.13,4,256.52
5768,5372,30,157,1791,48.93,5,244.65
5769,7641,10,167,299,70.41,4,281.64
5770,11322,27,151,4134,65.69,2,131.38
5771,7191,21,178,479,53.89,4,215.56
5772,10965,24,139,1625,31.13,1,31.13
5773,7204,28,16,6438,22.45,4,89.8
5774,11405,20,136,2715,96.06,1,96.06
5775,4351,30,141,9577,91.38,5,456.9
5776,7175,3,80,7799,24.11,1,24.11
5777,6714,16,90,9974,51.4,3,154.2
5778,5396,2,201,300,82.02,4,328.08
5779,10791,1,47,1855,74.35,5,371.75
5780,7387,20,115,6905,44.27,1,44.27
5781,10571,15,2,5084,75.17,4,300.68
5782,6712,22,8,1345,52.28,1,52.28
5783,6527,3,37,5086,54.91,1,54.91
5784,2204,11,106,9536,47.75,2,95.5
5785,2306,28,96,1089,53.76,4,215.04
5786,2220,17,186,482,34.0,3,102.0
5787,1790,26,206,4503,34.32,4,137.28
5788,2493,27,135,4791,59.93,2,119.86
5789,6301,19,125,8544,47.51,1,47.51
5790,2005,7,109,8644,25.89,2,51.78
5791,4491,29,199,8842,21.75,4,87.0
5792,4506,9,188,6164,38.56,4,154.24
5793,5516,22,141,640,85.49,1,85.49
5794,10452,21,35,7376,96.37,4,385.48
5795,2246,20,24,7318,28.14,1,28.14
5796,2038,4,35,1790,97.64,3,292.92
5797,9996,2,250,5680,61.76,4,247.04
5798,11950,17,75,1106,66.68,3,200.04000000000002
5799,3212,13,163,2760,50.01,2,100.02
5800,11409,7,24,3631,99.26,2,198.52
5801,4939,19,66,6948,22.2,1,22.2
5802,8391,3,185,8370,32.81,1,32.81
5803,5532,29,238,2098,28.68,4,114.72
5804,9660,22,61,8915,96.4,1,96.4
5805,2683,5,43,3576,29.73,2,59.46
5806,1074,10,240,3035,87.88,4,351.52
5807,1300,3,93,5093,58.65,1,58.65
5808,9536,23,116,140,40.61,4,162.44
5809,10222,24,161,9364,81.46,1,81.46
5810,10853,17,241,3731,26.25,3,78.75
5811,11648,30,45,284,50.3,5,251.5
5812,584,11,212,3769,66.6,2,133.2
5813,5079,8,194,2735,92.36,1,92.36
5814,4537,12,216,1255,94.34,2,188.68
5815,9788,22,195,9236,36.72,1,36.72
5816,7506,23,134,8363,41.63,4,166.52
5817,1257,1,113,4795,65.75,5,328.75
5818,1314,9,247,8643,56.09,4,224.36
5819,4606,6,114,3554,20.36,5,101.8
5820,101,19,43,855,86.65,1,86.65
5821,1661,18,144,7964,24.87,4,99.48
5822,6853,21,214,9806,79.66,4,318.64
5823,8915,7,38,9352,31.82,2,63.64
5824,4451,2,21,1886,50.19,4,200.76
5825,8353,30,6,1439,82.1,5,410.5
5826,8859,26,9,7608,39.35,4,157.4
5827,2815,30,133,1716,85.21,5,426.04999999999995
5828,7598,29,94,525,56.37,4,225.48
5829,2463,3,129,9119,69.67,1,69.67
5830,304,14,108,5738,71.44,3,214.32
5831,10878,11,109,5926,90.72,2,181.44
5832,3824,9,250,377,24.01,4,96.04
5833,2459,14,175,8079,26.61,3,79.83
5834,1126,15,35,7494,55.6,4,222.4
5835,3835,22,157,9278,94.34,1,94.34
5836,4245,29,54,1534,75.89,4,303.56
5837,10319,21,110,1540,86.9,4,347.6
5838,8846,14,152,8474,28.88,3,86.64
5839,4572,25,183,2821,72.16,4,288.64
5840,1893,17,95,9446,34.42,3,103.26
5841,3957,2,240,409,90.31,4,361.24
5842,11077,9,156,2373,32.54,4,130.16
5843,9533,9,106,9036,69.99,4,279.96
5844,6571,21,27,6680,85.78,4,343.12
5845,2043,4,138,6098,57.07,3,171.21
5846,811,3,213,334,87.74,1,87.74
5847,2571,2,239,7786,38.47,4,153.88
5848,9037,30,179,7155,52.13,5,260.65000000000003
5849,5883,22,231,7756,91.3,1,91.3
5850,9969,11,244,5429,58.6,2,117.2
5851,9290,2,49,4348,25.54,4,102.16
5852,3763,18,108,5138,25.74,4,102.96
5853,6304,16,174,3770,71.89,3,215.67000000000002
5854,2436,26,125,2791,47.56,4,190.24
5855,9657,26,183,466,51.87,4,207.48
5856,3135,12,157,3589,29.68,2,59.36
5857,1922,23,93,1218,73.01,4,292.04
5858,763,1,156,9806,97.71,5,488.54999999999995
5859,1774,6,160,9663,62.16,5,310.79999999999995
5860,11919,27,70,8566,94.13,2,188.26
5861,7087,4,56,1366,27.75,3,83.25
5862,3114,29,84,8518,22.1,4,88.4
5863,7622,28,177,1402,24.53,4,98.12
5864,9666,3,43,949,94.98,1,94.98
5865,4158,23,88,9509,38.36,4,153.44
5866,7795,20,93,9984,92.97,1,92.97
5867,6171,8,134,4958,45.78,1,45.78
5868,5337,24,71,6406,63.75,1,63.75
5869,1860,20,107,6296,33.84,1,33.84
5870,3149,29,209,775,20.72,4,82.88
5871,7270,8,101,3222,57.24,1,57.24
5872,11175,27,89,7839,94.58,2,189.16
5873,587,17,18,5427,25.1,3,75.30000000000001
5874,8817,27,250,202,95.24,2,190.48
5875,7462,16,225,8862,38.11,3,114.33
5876,6993,17,48,6726,25.1,3,75.30000000000001
5877,11350,27,183,4962,51.72,2,103.44
5878,5823,12,115,5744,91.39,2,182.78
5879,1091,2,228,720,94.69,4,378.76
5880,6721,28,110,9154,68.73,4,274.92
5881,7266,10,218,2993,57.95,4,231.8
5882,7283,30,19,4480,61.87,5,309.34999999999997
5883,1029,6,96,5730,30.51,5,152.55
5884,1601,22,104,5655,36.22,1,36.22
5885,9978,27,127,9298,40.01,2,80.02
5886,7397,9,3,1077,73.35,4,293.4
5887,11806,29,86,9033,71.73,4,286.92
5888,6834,17,221,4630,94.05,3,282.15
5889,2814,15,206,2617,48.86,4,195.44
5890,5423,28,199,2773,89.76,4,359.04
5891,3102,27,208,2442,41.95,2,83.9
5892,2266,7,9,8544,78.77,2,157.54
5893,11814,3,35,2656,90.5,1,90.5
5894,9512,10,50,7210,28.41,4,113.64
5895,5128,2,28,782,31.88,4,127.52
5896,11008,8,147,4891,29.29,1,29.29
5897,10862,5,173,9657,24.49,2,48.98
5898,9314,10,11,1992,55.35,4,221.4
5899,7912,27,187,4264,69.91,2,139.82
5900,1600,19,45,8347,36.21,1,36.21
5901,4846,19,95,1588,28.95,1,28.95
5902,9676,23,110,7397,22.47,4,89.88
5903,2903,29,76,1048,25.86,4,103.44
5904,6785,19,221,9979,37.86,1,37.86
5905,4892,24,118,9131,81.4,1,81.4
5906,7591,14,37,9963,96.46,3,289.38
5907,4472,24,235,6378,55.28,1,55.28
5908,3424,30,1,7567,31.75,5,158.75
5909,7957,27,142,2878,25.86,2,51.72
5910,9600,23,174,2234,58.7,4,234.8
5911,458,23,206,911,52.35,4,209.4
5912,8405,21,65,6448,43.25,4,173.0
5913,8732,16,244,4064,44.08,3,132.24
5914,10836,15,239,6342,35.26,4,141.04
5915,5985,17,219,7521,35.43,3,106.28999999999999
5916,1431,3,223,3525,49.26,1,49.26
5917,11934,20,47,5137,64.93,1,64.93
5918,7697,9,82,6681,83.47,4,333.88
5919,4765,10,58,1965,36.44,4,145.76
5920,8789,4,224,6121,94.57,3,283.71
5921,1275,7,108,8194,34.85,2,69.7
5922,3860,22,186,2381,69.82,1,69.82
5923,562,23,75,7055,20.31,4,81.24
5924,8478,10,99,7243,97.99,4,391.96
5925,550,16,35,4715,85.06,3,255.18
5926,8661,30,222,752,80.64,5,403.2
5927,1782,17,123,9912,58.66,3,175.98
5928,7998,30,155,364,63.26,5,316.3
5929,4163,18,21,5222,94.65,4,378.6
5930,2617,16,116,1737,25.79,3,77.37
5931,2657,16,83,231,57.26,3,171.78
5932,3350,25,109,1357,88.1,4,352.4
5933,3914,6,10,4978,24.53,5,122.65
5934,6517,27,64,2668,87.17,2,174.34
5935,3178,13,45,8297,98.52,2,197.04
5936,10522,27,183,9527,84.52,2,169.04
5937,7478,19,160,1304,83.97,1,83.97
5938,1345,7,7,7780,38.32,2,76.64
5939,6890,13,24,9824,76.33,2,152.66
5940,7497,29,29,9477,55.17,4,220.68
5941,7072,26,249,9732,55.07,4,220.28
5942,1102,13,45,6573,50.37,2,100.74
5943,1550,25,70,1051,54.68,4,218.72
5944,8941,6,105,5957,66.45,5,332.25
5945,673,2,114,3526,94.55,4,378.2
5946,1819,26,36,7407,25.86,4,103.44
5947,11904,30,36,1396,84.93,5,424.65000000000003
5948,2021,25,159,7278,91.17,4,364.68
5949,312,20,216,6605,80.37,1,80.37
5950,7516,8,28,7026,57.99,1,57.99
5951,4141,19,159,2454,64.33,1,64.33
5952,4242,5,111,7999,61.57,2,123.14
5953,1512,27,115,8196,87.53,2,175.06
5954,154,11,77,8879,47.89,2,95.78
5955,10655,4,33,284,52.62,3,157.85999999999999
5956,2076,24,97,8395,85.35,1,85.35
5957,4079,16,4,1744,41.64,3,124.92
5958,10136,22,218,8229,56.5,1,56.5
5959,1659,30,180,6014,62.11,5,310.55
5960,9960,24,216,2057,80.75,1,80.75
5961,8072,18,205,1608,97.81,4,391.24
5962,2381,22,92,9764,60.48,1,60.48
5963,3521,23,145,9221,26.14,4,104.56
5964,8053,29,186,9473,37.11,4,148.44
5965,8217,14,232,4358,32.7,3,98.10000000000001
5966,5179,3,21,2190,76.57,1,76.57
5967,6404,3,2,9630,78.57,1,78.57
5968,11860,5,136,2473,58.34,2,116.68
5969,5166,13,169,5758,35.29,2,70.58
5970,9287,26,144,3488,98.12,4,392.48
5971,7011,23,161,7654,38.26,4,153.04
5972,2570,14,194,5032,99.63,3,298.89
5973,2654,14,170,6802,81.71,3,245.13
5974,7252,7,8,1426,40.97,2,81.94
5975,2179,27,52,5576,72.69,2,145.38
5976,7960,22,158,4387,39.15,1,39.15
5977,613,30,118,1187,76.0,5,380.0
5978,6654,5,197,7951,52.07,2,104.14
5979,4251,16,136,5040,61.74,3,185.22
5980,462,21,81,6290,40.08,4,160.32
5981,1929,8,21,383,52.07,1,52.07
5982,6445,30,200,727,77.94,5,389.7
5983,10043,23,221,8127,31.48,4,125.92
5984,4976,11,31,3315,98.53,2,197.06
5985,5812,28,106,105,68.08,4,272.32
5986,854,3,169,4268,83.66,1,83.66
5987,233,13,142,1176,24.68,2,49.36
5988,7031,21,87,9727,86.63,4,346.52
5989,5972,22,1,3343,71.33,1,71.33
5990,3563,22,201,2411,54.4,1,54.4
5991,3716,16,83,355,46.83,3,140.49
5992,10349,10,54,2524,96.38,4,385.52
5993,11797,14,3,2595,58.54,3,175.62
5994,4491,29,100,2988,42.66,4,170.64
5995,912,13,231,8466,36.37,2,72.74
5996,7405,27,86,9749,79.93,2,159.86
5997,4242,23,92,8607,58.67,4,234.68
5998,11425,2,205,2364,37.09,4,148.36
5999,299,16,164,1068,23.45,3,70.35
6000,5379,13,79,680,79.28,2,158.56
6001,6761,15,242,5006,28.48,4,113.92
6002,8598,13,127,5214,73.87,2,147.74
6003,4701,24,6,8796,59.63,1,59.63
6004,4477,27,26,5179,80.47,2,160.94
6005,10749,27,165,6059,99.11,2,198.22
6006,278,15,85,8059,97.75,4,391.0
6007,4239,10,148,6164,70.09,4,280.36
6008,9377,6,25,4984,64.39,5,321.95
6009,1967,19,101,5089,33.29,1,33.29
6010,4514,23,229,1012,88.61,4,354.44
6011,3204,13,94,4766,79.55,2,159.1
6012,1299,19,20,6984,24.02,1,24.02
6013,10496,6,182,2261,32.14,5,160.7
6014,11162,11,233,6914,59.44,2,118.88
6015,9771,20,41,6881,50.03,1,50.03
6016,4954,8,220,4556,92.03,1,92.03
6017,11941,24,25,7596,83.02,1,83.02
6018,10769,3,218,4949,61.83,1,61.83
6019,696,18,157,6378,48.85,4,195.4
6020,11939,21,238,9150,50.56,4,202.24
6021,4896,14,157,2491,72.56,3,217.68
6022,1909,23,20,9546,37.79,4,151.16
6023,11141,13,138,7608,80.05,2,160.1
6024,7847,9,24,2793,92.55,4,370.2
6025,11701,17,122,7024,58.85,3,176.55
6026,11114,9,69,5052,94.15,4,376.6
6027,1164,18,100,9253,43.73,4,174.92
6028,1043,8,230,9876,24.15,1,24.15
6029,603,18,14,8315,93.28,4,373.12
6030,2303,23,188,8531,80.79,4,323.16
6031,11705,8,82,5368,70.75,1,70.75
6032,1655,10,48,7650,22.53,4,90.12
6033,3571,30,22,9759,26.66,5,133.3
6034,2994,30,181,1047,32.05,5,160.25
6035,10747,19,209,5489,38.33,1,38.33
6036,5490,7,161,2208,77.56,2,155.12
6037,4722,4,43,6948,53.16,3,159.48
6038,11418,6,245,743,54.06,5,270.3
6039,5350,13,106,712,87.41,2,174.82
6040,10051,1,182,2495,61.2,5,306.0
6041,5427,26,78,1125,25.59,4,102.36
6042,1264,23,31,2157,22.3,4,89.2
6043,5878,2,40,6158,90.21,4,360.84
6044,5494,12,224,4167,77.63,2,155.26
6045,7598,30,177,7308,73.65,5,368.25
6046,1494,21,70,1059,91.45,4,365.8
6047,5106,30,92,2235,89.87,5,449.35
6048,8784,16,105,4756,78.49,3,235.46999999999997
6049,8307,17,6,415,76.63,3,229.89
6050,4133,30,160,5249,32.5,5,162.5
6051,454,11,181,1791,97.57,2,195.14
6052,8224,12,213,4805,78.7,2,157.4
6053,6300,9,25,3309,58.9,4,235.6
6054,9164,4,28,2091,33.4,3,100.19999999999999
6055,1273,10,68,9152,62.66,4,250.64
6056,3752,14,109,8261,22.65,3,67.94999999999999
6057,9967,11,95,4390,93.67,2,187.34
6058,5627,25,247,9235,76.31,4,305.24
6059,10370,30,153,7328,46.34,5,231.70000000000002
6060,3019,28,106,5680,89.97,4,359.88
6061,8013,2,211,931,47.71,4,190.84
6062,2286,17,180,4747,42.7,3,128.10000000000002
6063,3160,29,201,2393,69.74,4,278.96
6064,533,23,239,8867,27.05,4,108.2
6065,1527,14,12,9755,97.44,3,292.32
6066,2917,20,176,4034,65.23,1,65.23
6067,5350,24,201,7105,27.32,1,27.32
6068,6261,3,84,1676,20.67,1,20.67
6069,119,7,127,4226,70.21,2,140.42
6070,9369,22,38,2033,83.86,1,83.86
6071,148,20,108,8399,82.29,1,82.29
6072,597,2,178,8129,57.34,4,229.36
6073,11211,11,115,1528,48.95,2,97.9
6074,5416,13,36,3088,66.02,2,132.04
6075,4653,16,107,5058,91.51,3,274.53000000000003
6076,11534,20,17,4621,86.78,1,86.78
6077,7481,17,204,6129,69.55,3,208.64999999999998
6078,11456,28,170,113,66.36,4,265.44
6079,1968,20,186,9024,93.87,1,93.87
6080,475,19,81,9774,69.52,1,69.52
6081,1002,12,97,290,88.24,2,176.48
6082,2100,13,215,6649,81.14,2,162.28
6083,2196,24,178,5573,78.66,1,78.66
6084,897,8,25,5968,88.22,1,88.22
6085,413,17,120,549,39.1,3,117.30000000000001
6086,13,28,243,2658,42.11,4,168.44
6087,7931,30,123,6864,73.16,5,365.79999999999995
6088,6881,18,168,9093,93.68,4,374.72
6089,7304,24,2,6962,95.15,1,95.15
6090,1471,2,131,876,98.69,4,394.76
6091,10204,22,243,1088,20.61,1,20.61
6092,10745,5,230,9230,69.13,2,138.26
6093,7109,16,44,2884,42.7,3,128.10000000000002
6094,8638,11,90,1892,47.3,2,94.6
6095,10347,15,10,3321,40.66,4,162.64
6096,4640,26,147,1520,55.13,4,220.52
6097,1257,22,13,866,38.66,1,38.66
6098,10268,11,210,8067,97.17,2,194.34
6099,669,11,226,8749,38.16,2,76.32
6100,3593,30,166,5048,87.01,5,435.05
6101,4602,8,161,7992,42.75,1,42.75
6102,6142,2,110,3410,52.18,4,208.72
6103,9151,11,54,9239,69.88,2,139.76
6104,11286,6,130,6537,77.73,5,388.65000000000003
6105,6158,30,150,3809,40.14,5,200.7
6106,11047,3,249,1046,84.59,1,84.59
6107,2244,12,108,4408,83.27,2,166.54
6108,10648,13,91,807,54.52,2,109.04
