vehicle_id,customer_id,model_id,year,color,mileage
V002052,C01606,VM00002,2005,LightSteelBlue,180553
V002053,C03742,VM00012,2008,BurlyWood,177782
V002054,C03432,VM00010,2022,AliceBlue,54375
V002055,C03958,VM00011,2015,Crimson,165708
V002056,C02495,VM00002,2007,MediumSpringGreen,41510
V002057,C00290,VM00002,2011,HoneyDew,185442
V002058,C03382,VM00006,2009,Cyan,82336
V002059,C00401,VM00011,2020,Cyan,54798
V002060,C02709,VM00006,2023,SandyBrown,185120
V002061,C02286,VM00007,2019,DarkGoldenRod,184825
V002062,C01546,VM00006,2010,Gray,99761
V002063,C01558,VM00003,2014,GoldenRod,191809
V002064,C01267,VM00010,2015,Bisque,147285
V002065,C03622,VM00003,2020,Aqua,149940
V002066,C02796,VM00008,2009,DarkOliveGreen,89185
V002067,C03132,VM00011,2012,Fuchsia,58599
V002068,C00455,VM00009,2006,DeepSkyBlue,126291
V002069,C00303,VM00002,2022,ForestGreen,157502
V002070,C01389,VM00011,2013,Pink,141344
V002071,C00382,VM00004,2022,Gray,50459
V002072,C03067,VM00007,2008,YellowGreen,35726
V002073,C01579,VM00003,2005,Thistle,194947
V002074,C01202,VM00005,2006,Blue,194462
V002075,C03396,VM00011,2008,Coral,81404
V002076,C02875,VM00009,2022,SeaGreen,172403
V002077,C03176,VM00001,2014,IndianRed,69756
V002078,C02740,VM00012,2008,LightSteelBlue,58931
V002079,C03368,VM00005,2021,LightBlue,161796
V002080,C01033,VM00007,2018,Thistle,171053
V002081,C03787,VM00008,2009,DarkSalmon,93440
V002082,C01692,VM00008,2005,Salmon,52992
V002083,C03265,VM00010,2012,HoneyDew,174732
V002084,C01365,VM00004,2005,Tomato,135273
V002085,C02479,VM00004,2012,LemonChiffon,103303
V002086,C03584,VM00009,2018,Silver,69391
V002087,C00604,VM00004,2017,OliveDrab,107663
V002088,C00786,VM00010,2009,MediumSlateBlue,131967
V002089,C02548,VM00006,2016,MediumOrchid,192968
V002090,C01702,VM00012,2014,DeepPink,75972
V002091,C03183,VM00001,2012,DarkTurquoise,153947
V002092,C01536,VM00003,2017,LightCoral,125344
V002093,C03798,VM00011,2008,ForestGreen,145878
V002094,C03829,VM00008,2020,MediumAquaMarine,94495
V002095,C02437,VM00009,2010,FireBrick,43362
V002096,C01935,VM00007,2008,MistyRose,71774
V002097,C02300,VM00011,2012,BurlyWood,163855
V002098,C00620,VM00003,2008,Orange,23887
V002099,C01772,VM00011,2014,Khaki,71200
V002100,C02395,VM00007,2016,PeachPuff,37618
V002101,C00077,VM00004,2007,MediumSpringGreen,103713
V002102,C00213,VM00011,2015,ForestGreen,149358
V002103,C02159,VM00002,2008,PaleVioletRed,108043
V002104,C00061,VM00005,2016,Silver,5856
V002105,C00015,VM00002,2007,Red,22444
V002106,C01155,VM00004,2006,SkyBlue,54526
V002107,C01866,VM00006,2009,MediumSpringGreen,71797
V002108,C00013,VM00012,2010,HoneyDew,134775
V002109,C00816,VM00001,2018,DarkViolet,124212
V002110,C00768,VM00004,2021,Chocolate,149348
V002111,C00657,VM00012,2015,DarkTurquoise,157982
V002112,C01705,VM00010,2010,FloralWhite,77637
V002113,C00165,VM00008,2018,OldLace,138986
V002114,C03043,VM00009,2009,Olive,153754
V002115,C00053,VM00006,2014,DarkOrange,115229
V002116,C03389,VM00002,2014,LightSeaGreen,57216
V002117,C02164,VM00005,2016,DarkMagenta,74651
V002118,C02065,VM00002,2008,DimGray,18367
V002119,C03164,VM00003,2013,SpringGreen,117120
V002120,C03526,VM00001,2020,DarkOrchid,169655
V002121,C02177,VM00002,2016,Yellow,133335
V002122,C01254,VM00002,2013,CadetBlue,161046
V002123,C03518,VM00010,2007,MediumAquaMarine,33332
V002124,C03831,VM00001,2005,SteelBlue,129877
V002125,C02704,VM00007,2009,DimGray,119602
V002126,C00778,VM00008,2009,Red,106419
V002127,C03739,VM00008,2015,Olive,87088
V002128,C02307,VM00004,2009,Violet,36311
V002129,C00332,VM00007,2017,GreenYellow,41628
V002130,C00825,VM00009,2019,LightGray,52475
V002131,C02844,VM00006,2020,Yellow,37221
V002132,C01096,VM00003,2007,Tan,99721
V002133,C02539,VM00011,2008,LightSkyBlue,19287
V002134,C01883,VM00004,2023,Chartreuse,15756
V002135,C01005,VM00008,2018,LightGray,23423
V002136,C00483,VM00011,2013,DeepPink,77707
V002137,C03609,VM00005,2009,DarkSlateGray,33170
V002138,C03628,VM00008,2007,LightGray,148783
V002139,C03386,VM00007,2015,FloralWhite,145305
V002140,C00088,VM00002,2009,BlueViolet,75363
V002141,C03961,VM00002,2010,GhostWhite,38402
V002142,C01496,VM00006,2017,OrangeRed,30137
V002143,C00872,VM00006,2016,Lime,199779
V002144,C02303,VM00009,2015,Silver,185020
V002145,C02121,VM00012,2020,MediumBlue,115956
V002146,C02167,VM00005,2018,MediumBlue,58711
V002147,C02644,VM00010,2020,Fuchsia,15469
V002148,C02703,VM00011,2018,Chartreuse,178092
V002149,C02460,VM00008,2015,OrangeRed,153522
V002150,C00908,VM00004,2009,OliveDrab,20697
V002151,C00414,VM00009,2012,AliceBlue,7583
V002152,C03124,VM00005,2017,Violet,34211
V002153,C00660,VM00001,2018,MediumSeaGreen,93501
V002154,C02553,VM00001,2022,MediumOrchid,168672
V002155,C02882,VM00009,2020,Turquoise,193631
V002156,C00034,VM00002,2022,Chartreuse,77659
V002157,C01274,VM00002,2022,DarkOrchid,79498
V002158,C03578,VM00001,2020,DarkTurquoise,117670
V002159,C03599,VM00006,2022,White,68092
V002160,C03015,VM00003,2022,DarkSlateGray,65421
V002161,C01116,VM00002,2012,DarkOrchid,62786
V002162,C00661,VM00003,2017,Lavender,167086
V002163,C02060,VM00005,2007,MistyRose,163246
V002164,C03594,VM00001,2023,DarkViolet,154583
V002165,C03413,VM00011,2018,LimeGreen,74923
V002166,C03353,VM00008,2021,WhiteSmoke,149864
V002167,C00594,VM00007,2023,LightSkyBlue,97681
V002168,C00976,VM00012,2012,MediumOrchid,66960
V002169,C03022,VM00007,2007,DimGray,44768
V002170,C01725,VM00008,2012,MediumAquaMarine,11017
V002171,C00511,VM00009,2016,LightGray,150151
V002172,C01767,VM00007,2005,OrangeRed,158123
V002173,C00137,VM00012,2011,YellowGreen,88025
V002174,C03130,VM00002,2005,Red,62638
V002175,C00350,VM00010,2016,DarkTurquoise,50047
V002176,C00086,VM00009,2022,FireBrick,105472
V002177,C02719,VM00007,2020,PaleTurquoise,58252
V002178,C03971,VM00007,2009,PaleGreen,147006
V002179,C02546,VM00005,2008,Fuchsia,166558
V002180,C03714,VM00006,2006,Orange,9571
V002181,C02016,VM00004,2016,Crimson,47046
V002182,C00608,VM00004,2016,YellowGreen,28901
V002183,C03057,VM00009,2009,Plum,154747
V002184,C03445,VM00004,2014,PaleVioletRed,199106
V002185,C02289,VM00008,2019,MediumSlateBlue,165991
V002186,C02556,VM00004,2009,Fuchsia,75707
V002187,C02586,VM00004,2022,DarkKhaki,132469
V002188,C03883,VM00002,2018,Bisque,37653
V002189,C00848,VM00001,2012,Gold,30082
V002190,C02919,VM00008,2011,Aqua,69538
V002191,C02178,VM00011,2012,MediumOrchid,111535
V002192,C00703,VM00005,2006,LightSkyBlue,62926
V002193,C00281,VM00008,2009,DarkGray,68445
V002194,C00518,VM00007,2008,SeaShell,125456
V002195,C03467,VM00001,2009,SeaGreen,164804
V002196,C03060,VM00004,2017,LightGoldenRodYellow,48422
V002197,C03349,VM00002,2005,Bisque,50493
V002198,C02622,VM00001,2018,Chocolate,62761
V002199,C00388,VM00008,2016,LightSeaGreen,78261
V002200,C00161,VM00008,2006,SlateGray,33150
V002201,C00399,VM00008,2008,GoldenRod,5830
V002202,C03961,VM00004,2023,GhostWhite,67592
V002203,C01483,VM00011,2007,Moccasin,180940
V002204,C03101,VM00006,2020,CornflowerBlue,85869
V002205,C00408,VM00004,2010,LemonChiffon,119083
V002206,C00024,VM00004,2005,Thistle,156948
V002207,C03747,VM00010,2009,Violet,162212
V002208,C01700,VM00007,2016,SeaGreen,106371
V002209,C03984,VM00005,2009,MintCream,121959
V002210,C00193,VM00002,2007,PaleTurquoise,60938
V002211,C03488,VM00005,2012,MistyRose,65864
V002212,C03055,VM00005,2007,Green,31310
V002213,C02456,VM00002,2005,DarkOrchid,26495
V002214,C02008,VM00003,2023,DarkRed,112094
V002215,C03309,VM00008,2018,Thistle,191757
V002216,C02109,VM00006,2009,DeepSkyBlue,121426
V002217,C01239,VM00008,2010,Khaki,121005
V002218,C02308,VM00010,2020,Violet,44422
V002219,C01975,VM00009,2009,SaddleBrown,198767
V002220,C02771,VM00009,2021,HoneyDew,105787
V002221,C00108,VM00001,2014,GreenYellow,166232
V002222,C01154,VM00003,2020,White,104657
V002223,C03843,VM00008,2018,Brown,11036
V002224,C02762,VM00003,2015,OldLace,146889
V002225,C02622,VM00001,2019,Tan,76230
V002226,C00633,VM00010,2005,HotPink,58773
V002227,C02866,VM00010,2014,Blue,181504
V002228,C00138,VM00011,2008,DarkOliveGreen,133848
V002229,C02383,VM00004,2009,WhiteSmoke,119465
V002230,C01793,VM00006,2006,DarkMagenta,142346
V002231,C02758,VM00003,2006,SpringGreen,94728
V002232,C03505,VM00006,2010,LightYellow,89431
V002233,C03897,VM00002,2021,DarkTurquoise,10430
V002234,C01876,VM00003,2010,LightPink,135818
V002235,C03414,VM00001,2005,MediumSeaGreen,138053
V002236,C02757,VM00010,2017,Ivory,166385
V002237,C01661,VM00009,2018,Snow,106685
V002238,C03457,VM00008,2019,Navy,120917
V002239,C03723,VM00006,2022,DimGray,164004
V002240,C01748,VM00006,2013,LemonChiffon,58862
V002241,C02748,VM00005,2023,LightSkyBlue,102769
V002242,C03376,VM00012,2021,Black,42883
V002243,C00988,VM00007,2014,PeachPuff,189406
V002244,C00421,VM00008,2012,Coral,25278
V002245,C03981,VM00012,2018,FloralWhite,162536
V002246,C00136,VM00001,2010,Yellow,188220
V002247,C00207,VM00001,2013,HoneyDew,184117
V002248,C02472,VM00005,2007,SteelBlue,104002
V002249,C03912,VM00008,2021,Pink,49140
V002250,C01270,VM00006,2017,Azure,110907
V002251,C01369,VM00011,2009,Beige,59298
V002252,C00824,VM00009,2011,YellowGreen,62128
V002253,C00315,VM00008,2017,OrangeRed,87368
V002254,C02445,VM00001,2006,DarkSlateGray,97606
V002255,C02979,VM00002,2012,Red,111195
V002256,C03515,VM00003,2017,MediumPurple,76864
V002257,C03236,VM00012,2010,Orange,70212
V002258,C03712,VM00009,2022,Red,192415
V002259,C02904,VM00001,2007,Chocolate,81199
V002260,C02590,VM00009,2019,PaleGreen,65527
V002261,C01141,VM00008,2020,SaddleBrown,104468
V002262,C00572,VM00001,2015,YellowGreen,162400
V002263,C00551,VM00004,2017,LightCoral,128132
V002264,C03748,VM00005,2017,BurlyWood,11363
V002265,C00880,VM00002,2010,LightSlateGray,184959
V002266,C01572,VM00002,2006,LightSkyBlue,152668
V002267,C01340,VM00007,2016,Blue,68982
V002268,C03046,VM00004,2018,PapayaWhip,174207
V002269,C03312,VM00009,2011,YellowGreen,187866
V002270,C00977,VM00007,2013,LightSeaGreen,21959
V002271,C00674,VM00002,2008,Cyan,123553
V002272,C01937,VM00001,2008,Fuchsia,191926
V002273,C00326,VM00002,2007,Yellow,10735
V002274,C01059,VM00001,2016,Black,106939
V002275,C03641,VM00009,2015,MintCream,154856
V002276,C03535,VM00004,2005,GoldenRod,95487
V002277,C01973,VM00001,2012,Tomato,99246
V002278,C03177,VM00002,2014,SlateBlue,104869
V002279,C02844,VM00006,2010,Tomato,10372
V002280,C00732,VM00004,2022,AliceBlue,133701
V002281,C02637,VM00006,2008,Silver,119371
V002282,C02779,VM00011,2007,DodgerBlue,194839
V002283,C01418,VM00011,2011,DarkOrange,121739
V002284,C00054,VM00003,2005,GreenYellow,116185
V002285,C01974,VM00008,2014,DarkBlue,28451
V002286,C03866,VM00009,2011,LightSlateGray,119651
V002287,C01549,VM00001,2022,MediumBlue,71827
V002288,C03323,VM00001,2011,Snow,96286
V002289,C00625,VM00012,2006,Lavender,64914
V002290,C00804,VM00006,2012,DarkCyan,75548
V002291,C00935,VM00007,2013,LightCyan,101100
V002292,C03357,VM00001,2007,Chartreuse,73120
V002293,C00522,VM00009,2023,ForestGreen,130443
V002294,C03998,VM00009,2023,LightGreen,46444
V002295,C03185,VM00007,2006,RoyalBlue,49182
V002296,C01878,VM00004,2023,Yellow,62445
V002297,C03728,VM00009,2020,DarkSlateBlue,158483
V002298,C03955,VM00011,2006,Salmon,174085
V002299,C01526,VM00005,2006,Moccasin,140572
V002300,C00162,VM00002,2015,MediumAquaMarine,162051
V002301,C02383,VM00010,2007,Peru,144181
V002302,C02713,VM00007,2014,LightGreen,56304
V002303,C01120,VM00003,2005,Orange,14514
V002304,C03717,VM00009,2016,SlateGray,104993
V002305,C01265,VM00005,2014,Aqua,100570
V002306,C03351,VM00002,2017,MediumAquaMarine,17577
V002307,C03616,VM00010,2021,MediumSeaGreen,64920
V002308,C03771,VM00005,2011,Moccasin,28585
V002309,C01063,VM00005,2015,YellowGreen,190363
V002310,C02108,VM00008,2017,Violet,46616
V002311,C00910,VM00005,2016,MediumSeaGreen,29216
V002312,C00341,VM00007,2009,Black,166336
V002313,C02030,VM00010,2008,Plum,187272
V002314,C03826,VM00001,2015,MintCream,149919
V002315,C03779,VM00012,2018,CadetBlue,18124
V002316,C03194,VM00006,2021,Chocolate,70638
V002317,C03250,VM00008,2008,DarkOliveGreen,25776
V002318,C03874,VM00010,2021,Gray,142692
V002319,C02728,VM00003,2009,PapayaWhip,71884
V002320,C01174,VM00004,2005,MediumAquaMarine,123777
V002321,C03060,VM00003,2023,MintCream,44067
V002322,C02381,VM00011,2017,Sienna,81848
V002323,C03593,VM00012,2020,LawnGreen,42128
V002324,C03485,VM00002,2023,SeaShell,119266
V002325,C00878,VM00009,2006,Moccasin,78010
V002326,C01701,VM00004,2014,Ivory,53764
V002327,C00038,VM00010,2010,DarkOrchid,65054
V002328,C03271,VM00006,2009,Black,112338
V002329,C00302,VM00008,2019,RoyalBlue,86683
V002330,C01632,VM00007,2007,DarkGreen,48680
V002331,C00335,VM00012,2007,MediumPurple,141448
V002332,C01787,VM00009,2012,CornflowerBlue,22505
V002333,C02928,VM00006,2011,Gainsboro,65769
V002334,C02100,VM00004,2009,MintCream,29188
V002335,C01944,VM00009,2010,DarkTurquoise,167776
V002336,C03876,VM00010,2021,Brown,18669
V002337,C03054,VM00004,2021,Thistle,155106
V002338,C03210,VM00004,2021,Red,176605
V002339,C03380,VM00006,2015,MediumVioletRed,199273
V002340,C02915,VM00007,2019,DarkOrange,51122
V002341,C01571,VM00003,2009,Aqua,80561
V002342,C00916,VM00012,2015,GhostWhite,148638
V002343,C03015,VM00005,2014,SkyBlue,128272
V002344,C00127,VM00002,2016,DarkSlateBlue,115956
V002345,C03795,VM00010,2018,Pink,49020
V002346,C01987,VM00006,2006,Orchid,66930
V002347,C00820,VM00002,2017,CornflowerBlue,9504
V002348,C01906,VM00008,2012,Fuchsia,56219
V002349,C00667,VM00009,2011,DeepSkyBlue,162976
V002350,C00623,VM00007,2007,Fuchsia,191785
V002351,C03444,VM00004,2009,LawnGreen,25197
V002352,C03633,VM00002,2023,DarkMagenta,22663
V002353,C02694,VM00009,2020,Chartreuse,31610
V002354,C01295,VM00011,2008,Teal,75528
V002355,C01971,VM00010,2005,Red,51853
V002356,C01525,VM00003,2009,DeepPink,144972
V002357,C02234,VM00008,2014,Aquamarine,37541
V002358,C01071,VM00009,2022,Coral,126251
V002359,C02174,VM00007,2007,DarkBlue,150080
V002360,C00988,VM00010,2020,Tomato,101712
V002361,C01651,VM00009,2008,Gray,194584
V002362,C00855,VM00011,2019,Coral,51903
V002363,C02457,VM00006,2015,NavajoWhite,45034
V002364,C00488,VM00007,2010,LightYellow,144895
V002365,C01819,VM00009,2014,DarkGreen,53970
V002366,C03377,VM00008,2010,Fuchsia,69394
V002367,C00134,VM00012,2007,BlueViolet,7292
V002368,C00419,VM00010,2013,PapayaWhip,90322
V002369,C03369,VM00007,2023,MediumTurquoise,50034
V002370,C00868,VM00012,2016,HotPink,76391
V002371,C03227,VM00008,2016,FireBrick,139544
V002372,C02103,VM00012,2007,Yellow,10431
V002373,C02518,VM00004,2007,Violet,136311
V002374,C02283,VM00008,2010,LightGreen,137254
V002375,C02234,VM00012,2019,OliveDrab,19902
V002376,C00418,VM00010,2013,Tan,108233
V002377,C00025,VM00012,2020,Green,40376
V002378,C00589,VM00010,2013,LightCoral,48778
V002379,C02331,VM00006,2019,DarkSlateGray,17673
V002380,C01317,VM00007,2009,AliceBlue,127963
V002381,C03374,VM00009,2008,SteelBlue,45870
V002382,C01810,VM00009,2023,Tomato,39679
V002383,C02275,VM00001,2020,LimeGreen,68419
V002384,C02129,VM00012,2006,DarkSalmon,164637
V002385,C00519,VM00009,2016,AntiqueWhite,101256
V002386,C00710,VM00006,2014,MediumOrchid,155435
V002387,C02755,VM00012,2017,LightCyan,78210
V002388,C00855,VM00012,2018,RosyBrown,126216
V002389,C03819,VM00010,2009,Maroon,69432
V002390,C00951,VM00011,2019,HoneyDew,124260
V002391,C02776,VM00007,2016,SlateBlue,50913
V002392,C03500,VM00007,2021,PaleVioletRed,191177
V002393,C03565,VM00006,2015,MediumTurquoise,33803
V002394,C03506,VM00003,2016,GoldenRod,192021
V002395,C03769,VM00002,2007,Cornsilk,70068
V002396,C01380,VM00007,2018,Lime,47490
V002397,C02170,VM00004,2021,LightSteelBlue,172807
V002398,C01759,VM00012,2019,MediumAquaMarine,163862
V002399,C00559,VM00011,2013,DarkCyan,16081
V002400,C00878,VM00011,2006,Chocolate,22583
V002401,C01121,VM00005,2006,Red,103939
V002402,C03538,VM00009,2012,LightSkyBlue,40626
V002403,C00581,VM00008,2022,Fuchsia,5150
V002404,C02690,VM00009,2005,LightSeaGreen,80288
V002405,C00538,VM00007,2009,SaddleBrown,125788
V002406,C00933,VM00012,2008,Cyan,143646
V002407,C03377,VM00005,2014,MediumVioletRed,133439
V002408,C01195,VM00009,2017,SpringGreen,182609
V002409,C03722,VM00001,2010,RoyalBlue,108551
V002410,C03120,VM00002,2023,DarkMagenta,149261
V002411,C00538,VM00001,2017,DarkOrange,146942
V002412,C00591,VM00006,2007,Linen,195378
V002413,C01712,VM00002,2012,Orchid,110879
V002414,C01238,VM00011,2017,MediumVioletRed,142638
V002415,C00312,VM00002,2019,DarkGreen,127321
V002416,C00069,VM00009,2007,DarkTurquoise,174699
V002417,C00499,VM00005,2016,Brown,141224
V002418,C01059,VM00003,2019,LavenderBlush,97782
V002419,C02605,VM00011,2019,Thistle,163732
V002420,C01126,VM00012,2022,Sienna,156380
V002421,C03904,VM00007,2019,DarkSeaGreen,193312
V002422,C03278,VM00005,2008,MidnightBlue,111220
V002423,C00579,VM00002,2007,DeepPink,70910
V002424,C00788,VM00012,2010,YellowGreen,142224
V002425,C03663,VM00001,2008,PaleGoldenRod,111870
V002426,C00023,VM00003,2017,MediumSpringGreen,48750
V002427,C01488,VM00003,2018,HoneyDew,136898
V002428,C01561,VM00001,2011,MediumPurple,136000
V002429,C03369,VM00006,2017,Lime,38093
V002430,C01600,VM00009,2015,Crimson,14546
V002431,C03212,VM00004,2007,Tan,59235
V002432,C01383,VM00006,2015,Thistle,24245
V002433,C03093,VM00010,2015,PapayaWhip,162233
V002434,C01794,VM00006,2020,DarkOliveGreen,101338
V002435,C01852,VM00011,2011,Pink,83234
V002436,C01726,VM00008,2020,DarkGray,35287
V002437,C00052,VM00009,2008,Orchid,163438
V002438,C02982,VM00009,2013,PowderBlue,113111
V002439,C03134,VM00001,2019,DeepSkyBlue,105289
V002440,C01655,VM00012,2006,SteelBlue,103551
V002441,C00443,VM00009,2022,DarkSlateBlue,83516
V002442,C02590,VM00004,2009,MidnightBlue,102943
V002443,C02613,VM00006,2020,DarkSlateGray,11258
V002444,C00620,VM00003,2009,Blue,87456
V002445,C01463,VM00007,2011,Salmon,132722
V002446,C00509,VM00003,2015,Purple,57088
V002447,C01991,VM00012,2023,Coral,9205
V002448,C01058,VM00008,2006,Lavender,61510
V002449,C00976,VM00004,2017,PeachPuff,119173
V002450,C01237,VM00011,2006,Navy,172366
V002451,C00707,VM00009,2016,MidnightBlue,43579
V002452,C00511,VM00003,2018,LightCoral,122949
V002453,C00115,VM00008,2020,Thistle,159777
V002454,C02218,VM00007,2011,Yellow,41659
V002455,C01275,VM00001,2006,Purple,175150
V002456,C00961,VM00007,2011,Magenta,84160
V002457,C02528,VM00012,2005,LightSkyBlue,108903
V002458,C02198,VM00012,2018,Tomato,69092
V002459,C03411,VM00008,2013,CornflowerBlue,42307
V002460,C02097,VM00001,2013,PaleTurquoise,9293
V002461,C03818,VM00007,2010,NavajoWhite,64525
V002462,C02306,VM00003,2007,LightSalmon,120088
V002463,C03619,VM00006,2009,GoldenRod,71301
V002464,C00819,VM00001,2007,DarkSlateBlue,132605
V002465,C02860,VM00010,2013,Thistle,109658
V002466,C03934,VM00002,2017,Coral,127250
V002467,C02323,VM00011,2007,PowderBlue,191879
V002468,C00110,VM00008,2014,YellowGreen,126950
V002469,C01020,VM00012,2019,LightPink,102404
V002470,C02888,VM00011,2018,Chocolate,58658
V002471,C00411,VM00010,2021,FireBrick,126451
V002472,C01783,VM00003,2011,Purple,39187
V002473,C02477,VM00007,2013,LawnGreen,113999
V002474,C01688,VM00002,2010,WhiteSmoke,18460
V002475,C01071,VM00002,2006,PeachPuff,69321
V002476,C01597,VM00010,2007,Gray,43151
V002477,C01770,VM00012,2018,WhiteSmoke,172778
V002478,C03879,VM00009,2015,Cornsilk,31551
V002479,C02118,VM00012,2014,LightGray,82442
V002480,C00043,VM00001,2010,DarkOrchid,103051
V002481,C03137,VM00010,2011,DarkGoldenRod,18924
V002482,C03901,VM00006,2016,DarkSlateBlue,96895
V002483,C00615,VM00007,2018,Navy,126920
V002484,C03384,VM00012,2020,MediumSlateBlue,106333
V002485,C03402,VM00001,2020,DarkCyan,176293
V002486,C01608,VM00007,2022,SaddleBrown,118608
V002487,C02724,VM00011,2010,LightSlateGray,25479
V002488,C03543,VM00010,2018,YellowGreen,161824
V002489,C02996,VM00010,2016,Silver,82057
V002490,C02273,VM00004,2023,LightGray,98001
V002491,C01948,VM00012,2017,Indigo,139364
V002492,C01196,VM00003,2005,MediumAquaMarine,149600
V002493,C03043,VM00004,2022,Sienna,130071
V002494,C02292,VM00003,2011,MediumOrchid,15623
V002495,C01416,VM00012,2007,PapayaWhip,130687
V002496,C00455,VM00004,2023,Chartreuse,22761
V002497,C02580,VM00007,2009,MediumTurquoise,97401
V002498,C02567,VM00008,2015,Yellow,91888
V002499,C00421,VM00012,2015,DodgerBlue,55719
V002500,C01825,VM00004,2005,Chocolate,86354
V002501,C03387,VM00007,2009,ForestGreen,137832
V002502,C03618,VM00012,2019,CornflowerBlue,48501
V002503,C01738,VM00006,2009,MediumOrchid,7898
V002504,C02718,VM00011,2020,Crimson,31555
V002505,C03902,VM00005,2015,DarkSeaGreen,43257
V002506,C02923,VM00012,2008,RosyBrown,191411
V002507,C02872,VM00001,2018,DarkSlateGray,152217
V002508,C01750,VM00002,2013,Gold,75676
V002509,C00470,VM00010,2021,Red,20699
V002510,C00604,VM00012,2005,MintCream,11470
V002511,C01149,VM00008,2019,CadetBlue,138564
V002512,C02014,VM00004,2009,NavajoWhite,62329
V002513,C03919,VM00002,2019,Teal,170327
V002514,C03283,VM00002,2023,Navy,141600
V002515,C03267,VM00002,2008,Lime,102325
V002516,C02803,VM00003,2006,DarkGoldenRod,11328
V002517,C01539,VM00001,2011,DarkBlue,122534
