request_id,vehicle_id,service_type_id,mechanic_id,customer_id,charge_per_hour,total_payment
SR02625,V003548,ST00006,M00002,C03225,95.86,191.72
SR02626,V000995,ST00005,M00016,C03707,80.95,80.95
SR02627,V004785,ST00005,M00052,C00830,73.65,73.65
SR02628,V001449,ST00004,M00099,C02551,96.97,290.91
SR02629,V000391,ST00004,M00047,C02788,51.4,154.2
SR02630,V001087,ST00003,M00033,C02583,88.53,88.53
SR02631,V004744,ST00007,M00016,C03243,63.36,253.44
SR02632,V003818,ST00007,M00068,C00379,72.82,291.28
SR02633,V003292,ST00004,M00031,C00714,68.52,205.56
SR02634,V002029,ST00005,M00087,C00025,62.01,62.01
SR02635,V003601,ST00004,M00082,C02960,31.69,95.07
SR02636,V003657,ST00002,M00087,C02404,21.67,21.67
SR02637,V002797,ST00003,M00066,C02947,34.98,34.98
SR02638,V002845,ST00005,M00035,C02644,50.82,50.82
SR02639,V002960,ST00007,M00017,C03975,84.82,339.28
SR02640,V005436,ST00003,M00079,C03489,24.84,24.84
SR02641,V003628,ST00007,M00088,C00518,38.27,153.08
SR02642,V005103,ST00007,M00087,C00930,23.98,95.92
SR02643,V002435,ST00003,M00028,C02754,45.35,45.35
SR02644,V005928,ST00004,M00081,C01842,31.18,93.54
SR02645,V001903,ST00007,M00054,C03210,27.5,110.0
SR02646,V000850,ST00002,M00028,C03596,41.81,41.81
SR02647,V005571,ST00003,M00013,C00460,33.47,33.47
SR02648,V005607,ST00002,M00061,C01991,78.75,78.75
SR02649,V004887,ST00005,M00085,C03415,99.82,99.82
SR02650,V001552,ST00006,M00053,C00193,49.91,99.82
SR02651,V003138,ST00003,M00083,C00897,27.62,27.62
SR02652,V003130,ST00002,M00093,C01494,84.52,84.52
SR02653,V003643,ST00003,M00012,C01156,37.28,37.28
SR02654,V000755,ST00004,M00073,C02109,34.22,102.66
SR02655,V000751,ST00003,M00061,C00028,65.03,65.03
SR02656,V003280,ST00007,M00028,C01977,68.02,272.08
SR02657,V001346,ST00007,M00002,C00292,58.11,232.44
SR02658,V002935,ST00004,M00015,C03875,24.24,72.72
SR02659,V001662,ST00002,M00040,C02378,76.96,76.96
SR02660,V002747,ST00001,M00083,C02559,70.44,140.88
SR02661,V001466,ST00004,M00009,C02430,65.58,196.74
SR02662,V001108,ST00004,M00013,C00961,89.03,267.09
SR02663,V004971,ST00003,M00013,C00499,25.65,25.65
SR02664,V001861,ST00002,M00006,C02542,22.42,22.42
SR02665,V004578,ST00004,M00080,C01628,41.64,124.92
SR02666,V003259,ST00002,M00038,C03266,97.97,97.97
SR02667,V001368,ST00003,M00086,C01052,70.61,70.61
SR02668,V004706,ST00006,M00077,C00244,65.38,130.76
SR02669,V005328,ST00005,M00065,C01963,80.41,80.41
SR02670,V000667,ST00006,M00074,C01570,67.25,134.5
SR02671,V004394,ST00004,M00079,C00119,24.3,72.9
SR02672,V003903,ST00003,M00001,C00308,81.82,81.82
SR02673,V005224,ST00003,M00086,C01308,36.48,36.48
SR02674,V004792,ST00002,M00043,C02779,96.55,96.55
SR02675,V001647,ST00005,M00053,C00164,63.42,63.42
SR02676,V005396,ST00005,M00061,C00093,51.87,51.87
SR02677,V005256,ST00005,M00078,C03890,31.48,31.48
SR02678,V005609,ST00001,M00096,C01254,80.08,160.16
SR02679,V003826,ST00007,M00071,C03105,55.89,223.56
SR02680,V002786,ST00001,M00043,C02984,59.27,118.54
SR02681,V004968,ST00001,M00065,C02682,32.19,64.38
SR02682,V002046,ST00004,M00053,C03828,95.99,287.97
SR02683,V005125,ST00006,M00034,C00898,95.2,190.4
SR02684,V003720,ST00004,M00088,C02147,35.69,107.07
SR02685,V005200,ST00005,M00078,C01488,44.0,44.0
SR02686,V001075,ST00007,M00008,C02906,45.67,182.68
SR02687,V003918,ST00007,M00064,C00743,80.05,320.2
SR02688,V002903,ST00004,M00080,C02128,99.44,298.32
SR02689,V000810,ST00004,M00050,C01719,77.7,233.1
SR02690,V001775,ST00007,M00016,C02400,98.97,395.88
SR02691,V000638,ST00004,M00069,C00358,29.64,88.92
SR02692,V002680,ST00006,M00040,C01088,79.28,158.56
SR02693,V004261,ST00004,M00099,C00456,94.76,284.28
SR02694,V003108,ST00006,M00094,C00853,93.29,186.58
SR02695,V001169,ST00007,M00007,C03696,70.15,280.6
SR02696,V000191,ST00001,M00035,C00553,74.72,149.44
SR02697,V003865,ST00003,M00024,C02822,44.33,44.33
SR02698,V000594,ST00004,M00083,C02786,85.85,257.55
SR02699,V001684,ST00006,M00013,C03544,71.26,142.52
SR02700,V004296,ST00006,M00012,C01984,89.42,178.84
SR02701,V004685,ST00002,M00054,C00104,77.06,77.06
SR02702,V002064,ST00001,M00092,C01246,49.01,98.02
SR02703,V003900,ST00006,M00027,C01005,98.39,196.78
SR02704,V005457,ST00006,M00028,C03117,25.31,50.62
SR02705,V003817,ST00004,M00036,C03159,89.61,268.83
SR02706,V005486,ST00006,M00085,C02452,92.98,185.96
SR02707,V004538,ST00003,M00008,C00425,22.55,22.55
SR02708,V002753,ST00005,M00016,C01796,81.28,81.28
SR02709,V002454,ST00002,M00056,C02394,66.16,66.16
SR02710,V005215,ST00003,M00052,C02270,23.4,23.4
SR02711,V005199,ST00007,M00032,C03640,23.82,95.28
SR02712,V000425,ST00004,M00028,C00769,82.3,246.9
SR02713,V003638,ST00005,M00013,C00160,89.41,89.41
SR02714,V004796,ST00004,M00030,C03666,42.37,127.11
SR02715,V002132,ST00004,M00077,C00772,98.16,294.48
SR02716,V002832,ST00006,M00027,C00532,56.09,112.18
SR02717,V002017,ST00004,M00029,C00849,37.19,111.57
SR02718,V005040,ST00004,M00099,C03095,77.31,231.93
SR02719,V001739,ST00007,M00061,C03339,34.67,138.68
SR02720,V002242,ST00005,M00025,C00424,39.49,39.49
SR02721,V000695,ST00001,M00052,C00502,59.27,118.54
SR02722,V000846,ST00007,M00010,C00197,39.86,159.44
SR02723,V001514,ST00001,M00064,C02559,26.21,52.42
SR02724,V001789,ST00007,M00074,C00842,43.92,175.68
SR02725,V003343,ST00007,M00070,C02087,70.68,282.72
SR02726,V002456,ST00007,M00038,C03430,44.91,179.64
SR02727,V003331,ST00007,M00034,C01931,43.39,173.56
SR02728,V005678,ST00001,M00082,C02185,70.1,140.2
SR02729,V001484,ST00002,M00069,C02281,29.91,29.91
SR02730,V005299,ST00004,M00075,C03738,61.01,183.03
SR02731,V004450,ST00002,M00078,C00366,91.89,91.89
SR02732,V002656,ST00007,M00065,C03767,89.69,358.76
SR02733,V000402,ST00007,M00026,C03211,51.48,205.92
SR02734,V003075,ST00001,M00048,C00741,87.6,175.2
SR02735,V004698,ST00002,M00070,C02890,80.77,80.77
SR02736,V003270,ST00004,M00063,C02344,82.69,248.07
SR02737,V003738,ST00002,M00040,C03828,57.52,57.52
SR02738,V005646,ST00007,M00084,C01487,88.28,353.12
SR02739,V001276,ST00004,M00035,C01596,72.75,218.25
SR02740,V005899,ST00007,M00068,C03785,78.7,314.8
SR02741,V000051,ST00003,M00044,C01289,95.82,95.82
SR02742,V003255,ST00001,M00026,C02818,78.21,156.42
SR02743,V002177,ST00002,M00016,C01600,96.95,96.95
SR02744,V003774,ST00003,M00018,C00832,71.34,71.34
SR02745,V002520,ST00003,M00035,C01496,34.21,34.21
SR02746,V000045,ST00005,M00098,C02386,22.81,22.81
SR02747,V005831,ST00003,M00009,C01998,28.29,28.29
SR02748,V002790,ST00004,M00064,C00622,30.86,92.58
SR02749,V003036,ST00005,M00094,C02375,91.39,91.39
SR02750,V005801,ST00005,M00048,C00872,63.36,63.36
SR02751,V000133,ST00002,M00080,C02804,30.67,30.67
SR02752,V001833,ST00003,M00097,C00292,76.68,76.68
SR02753,V003898,ST00002,M00014,C03387,91.47,91.47
SR02754,V002586,ST00002,M00088,C00751,92.23,92.23
SR02755,V000102,ST00003,M00054,C03749,81.33,81.33
SR02756,V001017,ST00006,M00038,C02694,98.76,197.52
SR02757,V003354,ST00001,M00098,C00779,78.56,157.12
SR02758,V000001,ST00002,M00100,C03685,59.23,59.23
SR02759,V002646,ST00007,M00072,C01732,65.39,261.56
SR02760,V002986,ST00006,M00082,C03629,38.88,77.76
SR02761,V004009,ST00001,M00087,C02078,37.99,75.98
SR02762,V000356,ST00001,M00079,C02422,41.91,83.82
SR02763,V002275,ST00005,M00097,C03511,24.83,24.83
SR02764,V003936,ST00005,M00060,C00749,89.31,89.31
SR02765,V004165,ST00001,M00082,C02550,94.7,189.4
SR02766,V003653,ST00004,M00004,C01979,66.94,200.82
SR02767,V005474,ST00003,M00037,C02660,85.32,85.32
SR02768,V000517,ST00002,M00056,C01371,69.79,69.79
SR02769,V001087,ST00007,M00090,C01765,53.58,214.32
SR02770,V001902,ST00004,M00100,C02393,71.51,214.53
SR02771,V003930,ST00005,M00039,C03376,70.65,70.65
SR02772,V005979,ST00007,M00094,C03073,27.37,109.48
SR02773,V001445,ST00004,M00003,C02118,51.71,155.13
SR02774,V004554,ST00004,M00007,C02238,33.74,101.22
SR02775,V003842,ST00006,M00015,C01633,27.35,54.7
SR02776,V005797,ST00005,M00099,C01165,48.07,48.07
SR02777,V001944,ST00003,M00095,C01996,24.12,24.12
SR02778,V002963,ST00003,M00036,C03070,53.93,53.93
SR02779,V004006,ST00007,M00076,C00297,94.08,376.32
SR02780,V003281,ST00004,M00011,C02608,62.5,187.5
SR02781,V004249,ST00006,M00026,C01156,75.14,150.28
SR02782,V002931,ST00004,M00032,C02648,82.31,246.93
SR02783,V003555,ST00003,M00063,C02446,54.87,54.87
SR02784,V002075,ST00007,M00007,C01044,86.87,347.48
SR02785,V001242,ST00005,M00073,C02479,93.85,93.85
SR02786,V005109,ST00002,M00082,C01793,37.13,37.13
SR02787,V003386,ST00006,M00035,C01148,60.92,121.84
SR02788,V002848,ST00007,M00060,C03095,75.7,302.8
SR02789,V001737,ST00007,M00022,C01601,55.88,223.52
SR02790,V005067,ST00001,M00051,C03585,27.72,55.44
SR02791,V004749,ST00007,M00018,C02332,90.74,362.96
SR02792,V005364,ST00003,M00015,C03048,57.05,57.05
SR02793,V004843,ST00001,M00050,C00675,34.23,68.46
SR02794,V000504,ST00002,M00031,C03873,66.02,66.02
SR02795,V005079,ST00001,M00009,C01021,65.66,131.32
SR02796,V002562,ST00005,M00044,C03381,35.6,35.6
SR02797,V002326,ST00007,M00060,C01876,75.53,302.12
SR02798,V003863,ST00002,M00060,C03166,89.74,89.74
SR02799,V000669,ST00004,M00100,C03444,83.02,249.06
SR02800,V004069,ST00007,M00054,C01627,59.41,237.64
SR02801,V005649,ST00002,M00012,C03880,77.71,77.71
SR02802,V003593,ST00004,M00046,C03159,58.26,174.78
SR02803,V002080,ST00005,M00060,C03849,73.27,73.27
SR02804,V005982,ST00007,M00037,C03960,80.17,320.68
SR02805,V000789,ST00006,M00029,C00100,59.16,118.32
SR02806,V003463,ST00006,M00045,C00375,20.9,41.8
SR02807,V004311,ST00002,M00042,C02038,30.16,30.16
SR02808,V003461,ST00001,M00083,C02516,71.73,143.46
SR02809,V003998,ST00005,M00014,C03489,66.19,66.19
SR02810,V002317,ST00006,M00029,C01253,53.91,107.82
SR02811,V005644,ST00001,M00049,C00999,32.87,65.74
SR02812,V002276,ST00006,M00033,C01078,42.13,84.26
SR02813,V004305,ST00004,M00077,C03902,46.95,140.85
SR02814,V004630,ST00006,M00031,C03343,55.4,110.8
SR02815,V005076,ST00007,M00081,C00923,99.23,396.92
SR02816,V003232,ST00004,M00003,C03163,43.22,129.66
SR02817,V000975,ST00006,M00013,C00864,35.68,71.36
SR02818,V005649,ST00006,M00050,C02026,75.95,151.9
SR02819,V002755,ST00004,M00080,C02201,20.85,62.55
SR02820,V000845,ST00001,M00088,C03656,68.51,137.02
SR02821,V005385,ST00007,M00037,C02933,59.76,239.04
SR02822,V005356,ST00001,M00096,C00062,70.97,141.94
SR02823,V003542,ST00005,M00048,C01097,23.2,23.2
SR02824,V000117,ST00004,M00018,C02192,99.01,297.03
SR02825,V000143,ST00004,M00073,C02386,97.36,292.08
SR02826,V004560,ST00007,M00095,C00007,53.89,215.56
SR02827,V000097,ST00005,M00081,C01833,96.12,96.12
SR02828,V002087,ST00007,M00056,C02810,86.68,346.72
SR02829,V002328,ST00007,M00057,C03252,44.6,178.4
SR02830,V001669,ST00003,M00083,C00589,67.74,67.74
SR02831,V002980,ST00004,M00021,C02438,72.7,218.1
SR02832,V004389,ST00005,M00040,C03146,88.43,88.43
SR02833,V001869,ST00002,M00082,C03345,53.17,53.17
SR02834,V002813,ST00005,M00031,C02959,71.64,71.64
SR02835,V005900,ST00006,M00038,C00857,85.9,171.8
SR02836,V000869,ST00006,M00084,C00442,44.32,88.64
SR02837,V000016,ST00001,M00063,C02991,72.09,144.18
SR02838,V000387,ST00002,M00005,C00603,58.93,58.93
SR02839,V003415,ST00005,M00011,C03755,41.74,41.74
SR02840,V005483,ST00002,M00040,C00627,76.83,76.83
SR02841,V003860,ST00005,M00079,C02055,75.9,75.9
SR02842,V000274,ST00002,M00022,C03133,20.62,20.62
SR02843,V005915,ST00004,M00058,C01572,77.74,233.22
SR02844,V003658,ST00007,M00074,C02285,31.3,125.2
SR02845,V005140,ST00005,M00013,C00872,50.25,50.25
SR02846,V003537,ST00001,M00007,C01289,88.72,177.44
SR02847,V000201,ST00006,M00021,C00370,52.21,104.42
SR02848,V002019,ST00004,M00096,C03257,57.66,172.98
SR02849,V005885,ST00005,M00049,C00577,71.85,71.85
SR02850,V005620,ST00005,M00079,C03334,36.56,36.56
SR02851,V002174,ST00007,M00064,C00023,49.36,197.44
SR02852,V003001,ST00003,M00040,C02642,97.61,97.61
SR02853,V001820,ST00006,M00086,C01041,79.03,158.06
SR02854,V000160,ST00002,M00019,C03580,59.29,59.29
SR02855,V000259,ST00004,M00065,C03031,49.44,148.32
SR02856,V005365,ST00007,M00080,C03972,88.69,354.76
SR02857,V005721,ST00005,M00003,C03233,46.21,46.21
SR02858,V003753,ST00004,M00050,C02778,76.41,229.23
SR02859,V005216,ST00005,M00051,C00652,91.76,91.76
SR02860,V001551,ST00001,M00073,C01514,90.95,181.9
SR02861,V002301,ST00006,M00005,C01728,37.15,74.3
SR02862,V000719,ST00002,M00035,C00998,66.4,66.4
SR02863,V002947,ST00001,M00053,C01237,40.85,81.7
SR02864,V001270,ST00006,M00031,C01237,96.27,192.54
SR02865,V003932,ST00001,M00081,C00785,43.03,86.06
SR02866,V002264,ST00003,M00056,C03196,21.45,21.45
SR02867,V005439,ST00003,M00037,C00263,60.42,60.42
SR02868,V001261,ST00001,M00027,C00754,37.8,75.6
SR02869,V000697,ST00002,M00008,C00491,32.01,32.01
SR02870,V001159,ST00005,M00033,C02883,47.68,47.68
SR02871,V004403,ST00007,M00035,C03438,56.84,227.36
SR02872,V000995,ST00004,M00094,C01734,21.52,64.56
SR02873,V002014,ST00007,M00079,C03754,26.08,104.32
SR02874,V001646,ST00005,M00060,C02885,33.09,33.09
SR02875,V000485,ST00006,M00098,C02397,51.46,102.92
SR02876,V004990,ST00005,M00078,C00109,80.2,80.2
SR02877,V002425,ST00001,M00056,C02404,75.38,150.76
SR02878,V001975,ST00006,M00084,C00247,49.88,99.76
SR02879,V004307,ST00004,M00080,C01889,80.83,242.49
SR02880,V000449,ST00006,M00064,C02394,65.76,131.52
SR02881,V000982,ST00004,M00059,C00806,87.06,261.18
SR02882,V004495,ST00001,M00083,C02380,45.22,90.44
SR02883,V000450,ST00004,M00013,C02733,97.42,292.26
SR02884,V004426,ST00001,M00041,C03243,71.75,143.5
SR02885,V004027,ST00002,M00057,C01599,55.48,55.48
SR02886,V005789,ST00004,M00050,C02306,27.84,83.52
SR02887,V002882,ST00001,M00006,C03979,81.61,163.22
SR02888,V001548,ST00001,M00053,C03823,32.06,64.12
SR02889,V003719,ST00005,M00063,C03593,96.58,96.58
SR02890,V002436,ST00006,M00085,C02655,53.75,107.5
SR02891,V000876,ST00007,M00001,C00121,31.64,126.56
SR02892,V001426,ST00007,M00003,C03626,72.62,290.48
SR02893,V005941,ST00001,M00097,C01619,59.3,118.6
SR02894,V003423,ST00001,M00095,C02838,54.28,108.56
SR02895,V000146,ST00001,M00012,C02596,36.11,72.22
SR02896,V000202,ST00006,M00023,C02231,64.43,128.86
SR02897,V001323,ST00004,M00087,C02716,84.44,253.32
SR02898,V003471,ST00002,M00071,C03828,97.34,97.34
SR02899,V005183,ST00007,M00003,C00629,24.75,99.0
SR02900,V003600,ST00003,M00003,C02247,96.94,96.94
SR02901,V002184,ST00003,M00019,C01884,24.87,24.87
SR02902,V002806,ST00007,M00039,C03412,31.56,126.24
SR02903,V005601,ST00002,M00026,C00084,45.29,45.29
SR02904,V004203,ST00007,M00009,C00069,81.8,327.2
SR02905,V003162,ST00004,M00072,C03565,77.28,231.84
SR02906,V000604,ST00005,M00011,C02843,74.16,74.16
SR02907,V004278,ST00003,M00005,C01971,54.29,54.29
SR02908,V004668,ST00003,M00002,C01612,29.06,29.06
SR02909,V005205,ST00006,M00079,C00710,56.79,113.58
SR02910,V005406,ST00001,M00065,C01362,67.0,134.0
SR02911,V002111,ST00002,M00021,C02364,67.83,67.83
SR02912,V001071,ST00004,M00094,C02504,87.04,261.12
SR02913,V000242,ST00006,M00083,C03774,69.01,138.02
SR02914,V003138,ST00006,M00047,C03155,68.24,136.48
SR02915,V001233,ST00001,M00090,C01670,72.64,145.28
SR02916,V002412,ST00001,M00028,C00735,80.55,161.1
SR02917,V004392,ST00003,M00028,C03692,83.11,83.11
SR02918,V004381,ST00006,M00040,C00443,37.91,75.82
SR02919,V003744,ST00006,M00029,C01147,83.64,167.28
SR02920,V004113,ST00002,M00052,C02459,81.26,81.26
SR02921,V001064,ST00006,M00044,C00740,39.66,79.32
SR02922,V005472,ST00005,M00079,C01580,35.66,35.66
SR02923,V000254,ST00006,M00095,C03781,35.67,71.34
SR02924,V001318,ST00005,M00037,C00327,55.69,55.69
SR02925,V004598,ST00002,M00058,C03525,54.37,54.37
SR02926,V001174,ST00003,M00002,C02839,60.99,60.99
SR02927,V002857,ST00007,M00023,C01162,64.14,256.56
SR02928,V001598,ST00005,M00072,C00672,83.72,83.72
SR02929,V003519,ST00006,M00016,C01463,61.76,123.52
SR02930,V002849,ST00005,M00083,C00264,83.27,83.27
SR02931,V002605,ST00004,M00053,C02471,31.97,95.91
SR02932,V001224,ST00006,M00024,C01184,61.02,122.04
SR02933,V001271,ST00004,M00086,C02664,96.77,290.31
SR02934,V000179,ST00005,M00030,C02096,36.83,36.83
SR02935,V002570,ST00006,M00050,C01688,89.64,179.28
SR02936,V001552,ST00007,M00043,C02820,54.69,218.76
SR02937,V004410,ST00005,M00073,C02021,63.08,63.08
SR02938,V002352,ST00006,M00093,C01386,92.88,185.76
SR02939,V004291,ST00003,M00043,C03606,50.31,50.31
SR02940,V000510,ST00001,M00055,C03964,34.44,68.88
SR02941,V001914,ST00003,M00060,C01567,31.36,31.36
SR02942,V000068,ST00007,M00090,C02957,46.61,186.44
SR02943,V001426,ST00004,M00080,C02780,59.29,177.87
SR02944,V002891,ST00004,M00074,C02211,86.24,258.72
SR02945,V000839,ST00005,M00062,C00875,68.26,68.26
SR02946,V002819,ST00004,M00009,C01628,76.87,230.61
SR02947,V003818,ST00006,M00036,C00841,69.26,138.52
SR02948,V000947,ST00006,M00091,C03519,58.39,116.78
SR02949,V003208,ST00006,M00086,C03632,97.99,195.98
SR02950,V000515,ST00005,M00088,C00832,38.63,38.63
SR02951,V004935,ST00001,M00098,C01023,70.54,141.08
SR02952,V002778,ST00005,M00056,C00349,30.65,30.65
SR02953,V005856,ST00004,M00066,C02440,66.38,199.14
SR02954,V002439,ST00005,M00097,C02863,61.82,61.82
SR02955,V003360,ST00003,M00094,C02804,50.15,50.15
SR02956,V003746,ST00004,M00048,C01021,61.31,183.93
SR02957,V001241,ST00004,M00058,C00825,93.89,281.67
SR02958,V001554,ST00002,M00035,C00983,67.75,67.75
SR02959,V004895,ST00003,M00074,C03256,22.44,22.44
SR02960,V000124,ST00006,M00039,C02217,35.76,71.52
SR02961,V005380,ST00006,M00044,C00716,36.69,73.38
SR02962,V002366,ST00005,M00021,C03215,43.15,43.15
SR02963,V002490,ST00005,M00067,C03753,67.54,67.54
SR02964,V000871,ST00004,M00070,C02733,87.02,261.06
SR02965,V004477,ST00004,M00099,C03919,69.34,208.02
SR02966,V003008,ST00002,M00082,C01226,48.07,48.07
SR02967,V005631,ST00007,M00021,C01557,63.29,253.16
SR02968,V000306,ST00007,M00041,C01578,57.1,228.4
SR02969,V003640,ST00002,M00097,C00116,99.81,99.81
SR02970,V000574,ST00002,M00007,C03628,32.34,32.34
SR02971,V000635,ST00003,M00070,C02493,73.01,73.01
SR02972,V001700,ST00004,M00100,C03917,54.71,164.13
SR02973,V004120,ST00007,M00029,C02954,62.77,251.08
SR02974,V001637,ST00006,M00027,C00788,91.86,183.72
SR02975,V005356,ST00001,M00081,C01992,55.96,111.92
SR02976,V005489,ST00006,M00093,C03708,55.23,110.46
SR02977,V002825,ST00004,M00051,C00997,79.28,237.84
SR02978,V000547,ST00005,M00060,C03199,55.54,55.54
SR02979,V002132,ST00005,M00067,C03946,81.9,81.9
SR02980,V003573,ST00001,M00006,C00551,88.27,176.54
SR02981,V002022,ST00004,M00085,C03525,96.95,290.85
SR02982,V002957,ST00004,M00073,C03477,73.66,220.98
SR02983,V002381,ST00001,M00020,C02263,38.31,76.62
SR02984,V003777,ST00001,M00022,C03944,68.14,136.28
SR02985,V003275,ST00007,M00060,C00668,26.02,104.08
SR02986,V003012,ST00006,M00025,C03981,99.67,199.34
SR02987,V004390,ST00006,M00047,C03520,98.66,197.32
SR02988,V002271,ST00002,M00045,C00244,23.63,23.63
SR02989,V004398,ST00001,M00069,C02706,72.16,144.32
SR02990,V005689,ST00002,M00059,C03697,55.03,55.03
SR02991,V005941,ST00004,M00075,C03647,92.59,277.77
SR02992,V004542,ST00005,M00061,C00469,60.11,60.11
SR02993,V002645,ST00004,M00058,C01302,82.99,248.97
SR02994,V002449,ST00003,M00019,C01436,91.58,91.58
SR02995,V005798,ST00001,M00080,C02828,38.21,76.42
SR02996,V005958,ST00001,M00066,C00201,22.64,45.28
SR02997,V003753,ST00005,M00079,C01790,37.24,37.24
SR02998,V003352,ST00005,M00065,C02044,58.87,58.87
SR02999,V001460,ST00006,M00057,C01449,23.43,46.86
SR03000,V000016,ST00003,M00020,C02663,53.96,53.96
SR03001,V003487,ST00004,M00044,C03982,97.97,293.91
SR03002,V004648,ST00003,M00053,C00685,31.22,31.22
SR03003,V001895,ST00004,M00075,C00080,29.39,88.17
SR03004,V005792,ST00001,M00025,C03456,76.73,153.46
SR03005,V005301,ST00004,M00086,C00490,39.33,117.99
SR03006,V002325,ST00005,M00090,C02943,42.37,42.37
SR03007,V004181,ST00005,M00062,C03228,64.49,64.49
SR03008,V003197,ST00002,M00039,C02160,57.78,57.78
SR03009,V003969,ST00005,M00053,C01708,35.02,35.02
SR03010,V001737,ST00005,M00070,C00160,48.01,48.01
SR03011,V003733,ST00004,M00085,C00978,62.25,186.75
SR03012,V000140,ST00005,M00049,C02687,41.9,41.9
SR03013,V005565,ST00003,M00032,C00589,68.45,68.45
SR03014,V001516,ST00005,M00075,C00466,69.13,69.13
SR03015,V000890,ST00004,M00091,C01249,85.91,257.73
SR03016,V005791,ST00005,M00065,C01261,80.34,80.34
SR03017,V004889,ST00004,M00036,C03936,26.48,79.44
SR03018,V003912,ST00007,M00082,C03018,31.3,125.2
SR03019,V003212,ST00002,M00005,C01645,44.09,44.09
SR03020,V000989,ST00005,M00047,C01307,52.02,52.02
SR03021,V003920,ST00002,M00041,C01051,95.55,95.55
SR03022,V002128,ST00003,M00027,C01157,97.74,97.74
SR03023,V001642,ST00004,M00063,C02484,34.6,103.8
SR03024,V001135,ST00005,M00024,C02461,57.37,57.37
SR03025,V003449,ST00005,M00065,C03964,87.88,87.88
SR03026,V002486,ST00004,M00048,C02174,67.95,203.85
SR03027,V005902,ST00001,M00068,C02905,47.86,95.72
SR03028,V000686,ST00006,M00028,C03546,81.24,162.48
SR03029,V003938,ST00004,M00073,C01612,84.64,253.92
SR03030,V001309,ST00005,M00031,C02431,72.84,72.84
SR03031,V005508,ST00003,M00086,C00138,61.87,61.87
SR03032,V001518,ST00007,M00010,C02825,22.76,91.04
SR03033,V002950,ST00003,M00028,C01603,57.21,57.21
SR03034,V002970,ST00001,M00040,C01399,64.22,128.44
SR03035,V000983,ST00007,M00001,C00681,74.15,296.6
SR03036,V002399,ST00002,M00032,C00687,43.92,43.92
SR03037,V002864,ST00001,M00090,C01937,38.13,76.26
SR03038,V004535,ST00002,M00051,C00660,71.87,71.87
SR03039,V004165,ST00004,M00006,C00234,75.56,226.68
SR03040,V002689,ST00006,M00061,C01244,61.97,123.94
SR03041,V000183,ST00006,M00086,C01009,89.85,179.7
SR03042,V001018,ST00004,M00026,C02152,20.66,61.98
SR03043,V004446,ST00002,M00083,C02725,66.32,66.32
SR03044,V001487,ST00001,M00063,C03986,84.94,169.88
SR03045,V004795,ST00003,M00060,C00313,93.04,93.04
SR03046,V004794,ST00007,M00011,C03924,54.3,217.2
SR03047,V004672,ST00007,M00044,C01200,91.95,367.8
SR03048,V000127,ST00002,M00007,C00365,94.63,94.63
SR03049,V005010,ST00007,M00050,C00620,65.48,261.92
SR03050,V000761,ST00007,M00010,C00272,82.73,330.92
SR03051,V000082,ST00007,M00032,C01137,98.07,392.28
SR03052,V000894,ST00005,M00083,C03779,71.59,71.59
SR03053,V000460,ST00001,M00068,C01490,90.12,180.24
SR03054,V001398,ST00003,M00007,C01369,45.04,45.04
SR03055,V003101,ST00005,M00100,C01723,21.31,21.31
